User_Id,Place_Id,Place_Ratings,City_Encoded,Category_Encoded,Clipped_Price,Normalized_Price,user,place
63,437,4.0,3,5,10000,0.2,62,41
63,27,3.0,1,4,50000,1.0,62,118
63,21,4.0,1,1,5000,0.1,62,24
63,163,1.0,4,2,2500,0.05,62,243
63,183,4.0,4,4,50000,1.0,62,151
63,359,1.0,2,2,25000,0.5,62,137
63,367,2.0,2,2,7000,0.14,62,50
63,402,4.0,3,3,0,0.0,62,175
63,265,3.0,0,1,0,0.0,62,23
63,428,5.0,3,1,0,0.0,62,20
63,251,5.0,0,4,0,0.0,62,359
63,336,5.0,2,4,15000,0.3,62,15
63,236,1.0,0,4,0,0.0,62,199
63,71,2.0,1,2,50000,1.0,62,234
63,110,1.0,4,4,3000,0.06,62,376
63,269,3.0,0,2,7500,0.15,62,147
63,116,2.0,4,4,2500,0.05,62,136
64,50,5.0,1,1,2000,0.04,63,81
64,128,2.0,4,4,0,0.0,63,75
64,53,3.0,1,1,5000,0.1,63,349
64,428,4.0,3,1,0,0.0,63,20
64,367,2.0,2,2,7000,0.14,63,50
64,15,5.0,1,3,0,0.0,63,21
64,91,3.0,4,4,0,0.0,63,92
64,121,4.0,4,1,50000,1.0,63,138
64,359,4.0,2,2,25000,0.5,63,137
64,26,1.0,1,3,0,0.0,63,274
64,88,3.0,4,1,3000,0.06,63,88
64,71,4.0,1,2,50000,1.0,63,234
64,112,4.0,4,4,25000,0.5,63,302
64,430,1.0,3,4,50000,1.0,63,212
64,257,4.0,0,1,0,0.0,63,134
64,340,5.0,2,4,0,0.0,63,258
64,316,4.0,0,2,10000,0.2,63,365
64,360,1.0,2,2,5000,0.1,63,266
64,363,3.0,2,0,5000,0.1,63,414
64,234,1.0,0,1,50000,1.0,63,205
64,354,5.0,2,1,10000,0.2,63,401
64,126,4.0,4,0,4000,0.08,63,149
64,243,3.0,0,1,15000,0.3,63,135
64,207,3.0,4,4,15000,0.3,63,262
64,9,1.0,1,0,50000,1.0,63,110
64,291,3.0,0,4,50000,1.0,63,379
64,142,5.0,4,2,0,0.0,63,244
64,97,4.0,4,1,15000,0.3,63,102
64,305,2.0,0,2,10000,0.2,63,407
64,1,2.0,1,1,20000,0.4,63,400
64,181,1.0,4,0,5000,0.1,63,281
64,402,4.0,3,3,0,0.0,63,175
64,353,1.0,2,4,0,0.0,63,372
64,169,1.0,4,2,5000,0.1,63,337
64,135,3.0,4,3,0,0.0,63,336
65,338,1.0,2,1,10000,0.2,64,347
65,74,4.0,1,1,0,0.0,64,101
65,18,4.0,1,1,2000,0.04,64,52
65,6,5.0,1,4,25000,0.5,64,218
65,329,3.0,0,2,0,0.0,64,388
65,44,5.0,1,1,0,0.0,64,93
65,365,3.0,2,2,2500,0.05,64,257
65,417,2.0,3,1,10000,0.2,64,177
65,25,1.0,1,3,0,0.0,64,168
65,246,3.0,0,2,10000,0.2,64,22
65,213,3.0,0,1,5000,0.1,64,148
65,423,2.0,3,1,0,0.0,64,355
65,252,5.0,0,4,15000,0.3,64,271
65,229,2.0,0,4,45000,0.9,64,97
65,221,4.0,0,1,2000,0.04,64,368
65,368,4.0,2,2,3000,0.06,64,122
65,263,5.0,0,2,5000,0.1,64,370
65,312,4.0,0,2,11000,0.22,64,5
65,169,1.0,4,2,5000,0.1,64,337
65,370,1.0,2,1,5000,0.1,64,432
65,164,5.0,4,2,2500,0.05,64,170
65,394,4.0,3,4,35000,0.7,64,419
65,49,2.0,1,1,0,0.0,64,224
65,25,5.0,1,3,0,0.0,64,168
65,400,1.0,3,2,0,0.0,64,306
65,246,4.0,0,2,10000,0.2,64,22
65,161,1.0,4,2,5000,0.1,64,344
65,243,1.0,0,1,15000,0.3,64,135
65,314,4.0,0,2,0,0.0,64,423
65,59,2.0,1,1,2000,0.04,64,253
65,66,3.0,1,1,10000,0.2,64,345
65,84,2.0,1,3,0,0.0,64,305
65,273,5.0,0,2,7500,0.15,64,391
65,8,1.0,1,4,50000,1.0,64,250
65,303,5.0,0,5,0,0.0,64,153
65,117,4.0,4,4,22000,0.44,64,398
65,32,5.0,1,1,0,0.0,64,287
65,75,1.0,1,4,50000,1.0,64,202
65,290,3.0,0,1,5000,0.1,64,98
65,159,1.0,4,2,2500,0.05,64,113
66,192,3.0,4,2,15000,0.3,65,150
66,208,3.0,4,2,10000,0.2,65,11
66,276,1.0,0,4,10000,0.2,65,425
66,244,3.0,0,4,10000,0.2,65,335
66,437,2.0,3,5,10000,0.2,65,41
66,407,5.0,3,4,0,0.0,65,44
66,320,4.0,0,2,23000,0.46,65,424
66,194,3.0,4,0,5000,0.1,65,223
66,117,2.0,4,4,22000,0.44,65,398
66,213,3.0,0,1,5000,0.1,65,148
66,96,4.0,4,4,0,0.0,65,249
66,280,1.0,0,5,0,0.0,65,198
66,43,1.0,1,4,50000,1.0,65,91
66,198,1.0,4,0,5000,0.1,65,80
66,166,4.0,4,2,6000,0.12,65,51
66,33,4.0,1,4,0,0.0,65,66
66,21,1.0,1,1,5000,0.1,65,24
66,215,2.0,0,2,15000,0.3,65,375
66,366,1.0,2,4,20000,0.4,65,338
66,364,5.0,2,4,50000,1.0,65,374
66,387,1.0,2,2,5500,0.11,65,418
66,308,5.0,0,2,15000,0.3,65,288
66,409,1.0,3,1,0,0.0,65,87
66,95,1.0,4,4,0,0.0,65,190
66,19,1.0,1,4,50000,1.0,65,278
66,272,4.0,0,1,0,0.0,65,297
66,67,5.0,1,2,25000,0.5,65,16
66,296,1.0,0,4,50000,1.0,65,154
66,24,4.0,1,1,5000,0.1,65,74
66,329,1.0,0,2,0,0.0,65,388
66,23,2.0,1,5,0,0.0,65,32
67,96,3.0,4,4,0,0.0,66,249
67,314,4.0,0,2,0,0.0,66,423
67,430,3.0,3,4,50000,1.0,66,212
67,146,5.0,4,2,10000,0.2,66,421
67,144,3.0,4,2,50000,1.0,66,377
67,341,4.0,2,2,3000,0.06,66,193
67,116,3.0,4,4,2500,0.05,66,136
67,386,5.0,2,2,9000,0.18,66,352
67,331,3.0,0,1,50000,1.0,66,185
67,199,1.0,4,0,5000,0.1,66,282
67,408,1.0,3,2,15000,0.3,66,369
67,276,1.0,0,4,10000,0.2,66,425
67,56,3.0,1,0,25000,0.5,66,172
67,425,2.0,3,4,35000,0.7,66,324
67,236,5.0,0,4,0,0.0,66,199
67,67,4.0,1,2,25000,0.5,66,16
67,33,2.0,1,4,0,0.0,66,66
67,286,1.0,0,1,0,0.0,66,358
67,95,2.0,4,4,0,0.0,66,190
67,300,5.0,0,2,10000,0.2,66,106
67,207,3.0,4,4,15000,0.3,66,262
67,307,5.0,0,2,5000,0.1,66,26
67,227,1.0,0,4,0,0.0,66,67
67,55,4.0,1,5,0,0.0,66,108
67,160,5.0,4,3,0,0.0,66,363
67,28,2.0,1,4,35000,0.7,66,181
67,23,2.0,1,5,0,0.0,66,32
67,89,5.0,4,1,50000,1.0,66,12
67,195,1.0,4,0,5000,0.1,66,307
67,75,1.0,1,4,50000,1.0,66,202
67,227,4.0,0,4,0,0.0,66,67
67,294,3.0,0,1,0,0.0,66,99
67,111,1.0,4,4,3000,0.06,66,36
67,150,2.0,4,1,7000,0.14,66,219
67,204,2.0,4,4,0,0.0,66,191
67,354,1.0,2,1,10000,0.2,66,401
67,330,2.0,0,1,40000,0.8,66,284
67,416,5.0,3,1,0,0.0,66,187
68,256,3.0,0,2,10000,0.2,67,280
68,425,5.0,3,4,35000,0.7,67,324
68,310,2.0,0,2,0,0.0,67,58
68,80,4.0,1,3,0,0.0,67,293
68,217,3.0,0,2,20000,0.4,67,426
68,114,1.0,4,4,30000,0.6,67,239
68,420,4.0,3,1,0,0.0,67,124
68,167,1.0,4,2,0,0.0,67,46
68,319,2.0,0,2,5000,0.1,67,57
68,241,4.0,0,4,0,0.0,67,328
68,375,3.0,2,1,0,0.0,67,294
68,231,5.0,0,4,50000,1.0,67,386
68,30,4.0,1,4,0,0.0,67,173
68,138,1.0,4,4,20000,0.4,67,103
68,36,4.0,1,4,50000,1.0,67,195
68,138,1.0,4,4,20000,0.4,67,103
68,208,2.0,4,2,10000,0.2,67,11
68,285,5.0,0,1,0,0.0,67,404
68,214,2.0,0,4,50000,1.0,67,238
68,314,5.0,0,2,0,0.0,67,423
68,276,4.0,0,4,10000,0.2,67,425
68,401,5.0,3,4,0,0.0,67,373
68,6,1.0,1,4,25000,0.5,67,218
68,284,4.0,0,3,0,0.0,67,206
68,186,2.0,4,0,5000,0.1,67,216
68,85,4.0,4,4,6000,0.12,67,33
68,123,1.0,4,1,0,0.0,67,366
68,244,5.0,0,4,10000,0.2,67,335
68,396,5.0,3,1,15000,0.3,67,248
68,241,5.0,0,4,0,0.0,67,328
68,157,4.0,4,0,10000,0.2,67,384
68,127,3.0,4,4,10000,0.2,67,221
68,357,2.0,2,2,10000,0.2,67,268
68,345,5.0,2,1,10000,0.2,67,389
68,427,3.0,3,1,0,0.0,67,329
69,292,1.0,0,2,0,0.0,68,17
69,127,3.0,4,4,10000,0.2,68,221
69,371,2.0,2,2,25000,0.5,68,34
69,267,2.0,0,4,50000,1.0,68,171
69,219,2.0,0,2,15000,0.3,68,128
69,113,1.0,4,1,0,0.0,68,299
69,246,5.0,0,2,10000,0.2,68,22
69,44,2.0,1,1,0,0.0,68,93
69,276,3.0,0,4,10000,0.2,68,425
69,352,3.0,2,5,0,0.0,68,356
69,378,4.0,2,4,0,0.0,68,188
69,352,1.0,2,5,0,0.0,68,356
69,352,4.0,2,5,0,0.0,68,356
69,53,5.0,1,1,5000,0.1,68,349
69,328,5.0,0,2,10000,0.2,68,25
69,393,1.0,3,2,0,0.0,68,9
69,327,3.0,0,4,15000,0.3,68,303
69,258,2.0,0,1,5000,0.1,68,6
69,255,4.0,0,1,15000,0.3,68,146
69,18,1.0,1,1,2000,0.04,68,52
69,378,2.0,2,4,0,0.0,68,188
69,120,1.0,4,1,50000,1.0,68,381
69,155,3.0,4,0,5000,0.1,68,403
69,262,1.0,0,2,50000,1.0,68,54
70,196,5.0,4,0,3000,0.06,69,176
70,161,5.0,4,2,5000,0.1,69,344
70,245,1.0,0,4,20000,0.4,69,245
70,227,5.0,0,4,0,0.0,69,67
70,437,4.0,3,5,10000,0.2,69,41
70,55,2.0,1,5,0,0.0,69,108
70,122,2.0,4,1,2500,0.05,69,392
70,89,1.0,4,1,50000,1.0,69,12
70,292,5.0,0,2,0,0.0,69,17
70,172,4.0,4,0,10000,0.2,69,357
70,336,4.0,2,4,15000,0.3,69,15
70,433,1.0,3,1,2000,0.04,69,123
70,131,5.0,4,2,5000,0.1,69,70
70,87,5.0,4,4,20000,0.4,69,412
70,330,4.0,0,1,40000,0.8,69,284
70,167,2.0,4,2,0,0.0,69,46
70,323,4.0,0,2,0,0.0,69,331
70,319,3.0,0,2,5000,0.1,69,57
70,31,5.0,1,2,25000,0.5,69,159
70,335,3.0,2,1,10000,0.2,69,125
70,211,5.0,0,2,30000,0.6,69,180
70,287,3.0,0,4,25000,0.5,69,402
70,431,2.0,3,4,5000,0.1,69,380
70,80,3.0,1,3,0,0.0,69,293
70,248,5.0,0,4,50000,1.0,69,263
70,428,1.0,3,1,0,0.0,69,20
70,379,2.0,2,2,5000,0.1,69,145
70,285,3.0,0,1,0,0.0,69,404
70,413,5.0,3,1,2000,0.04,69,39
70,231,1.0,0,4,50000,1.0,69,386
71,125,3.0,4,1,0,0.0,70,364
71,276,3.0,0,4,10000,0.2,70,425
71,91,1.0,4,4,0,0.0,70,92
71,320,1.0,0,2,23000,0.46,70,424
71,365,2.0,2,2,2500,0.05,70,257
71,227,1.0,0,4,0,0.0,70,67
71,281,4.0,0,4,50000,1.0,70,45
71,245,1.0,0,4,20000,0.4,70,245
71,78,5.0,1,4,1000,0.02,70,35
71,198,5.0,4,0,5000,0.1,70,80
71,29,2.0,1,3,0,0.0,70,340
71,162,4.0,4,1,50000,1.0,70,360
71,364,3.0,2,4,50000,1.0,70,374
71,136,5.0,4,4,10000,0.2,70,319
71,343,2.0,2,0,3000,0.06,70,396
71,402,4.0,3,3,0,0.0,70,175
71,96,4.0,4,4,0,0.0,70,249
71,197,5.0,4,0,5000,0.1,70,208
71,152,2.0,4,0,5000,0.1,70,339
71,15,2.0,1,3,0,0.0,70,21
71,163,5.0,4,2,2500,0.05,70,243
71,319,2.0,0,2,5000,0.1,70,57
71,200,3.0,4,0,5000,0.1,70,343
71,83,5.0,1,4,50000,1.0,70,323
71,218,4.0,0,2,50000,1.0,70,408
71,134,2.0,4,4,10000,0.2,70,76
71,214,2.0,0,4,50000,1.0,70,238
71,365,4.0,2,2,2500,0.05,70,257
71,101,1.0,4,1,0,0.0,70,4
71,404,2.0,3,4,35000,0.7,70,322
71,284,5.0,0,3,0,0.0,70,206
71,168,1.0,4,0,10000,0.2,70,196
71,40,3.0,1,1,0,0.0,70,378
71,363,4.0,2,0,5000,0.1,70,414
71,295,3.0,0,1,0,0.0,70,309
71,284,3.0,0,3,0,0.0,70,206
72,40,2.0,1,1,0,0.0,71,378
72,370,1.0,2,1,5000,0.1,71,432
72,144,4.0,4,2,50000,1.0,71,377
72,404,4.0,3,4,35000,0.7,71,322
72,400,1.0,3,2,0,0.0,71,306
72,401,2.0,3,4,0,0.0,71,373
72,312,1.0,0,2,11000,0.22,71,5
72,34,2.0,1,3,0,0.0,71,308
72,142,4.0,4,2,0,0.0,71,244
72,85,4.0,4,4,6000,0.12,71,33
72,221,4.0,0,1,2000,0.04,71,368
72,340,5.0,2,4,0,0.0,71,258
72,339,3.0,2,1,35000,0.7,71,209
72,323,4.0,0,2,0,0.0,71,331
72,364,2.0,2,4,50000,1.0,71,374
72,173,4.0,4,0,10000,0.2,71,166
72,117,3.0,4,4,22000,0.44,71,398
72,22,3.0,1,5,0,0.0,71,325
72,195,1.0,4,0,5000,0.1,71,307
72,109,3.0,4,4,3000,0.06,71,214
72,233,3.0,0,2,30000,0.6,71,189
72,406,1.0,3,2,0,0.0,71,95
72,78,5.0,1,4,1000,0.02,71,35
72,257,2.0,0,1,0,0.0,71,134
72,266,5.0,0,2,0,0.0,71,130
72,272,4.0,0,1,0,0.0,71,297
72,218,1.0,0,2,50000,1.0,71,408
72,39,2.0,1,1,50000,1.0,71,390
73,292,3.0,0,2,0,0.0,72,17
73,353,2.0,2,4,0,0.0,72,372
73,47,1.0,1,4,0,0.0,72,286
73,341,3.0,2,2,3000,0.06,72,193
73,331,1.0,0,1,50000,1.0,72,185
73,329,5.0,0,2,0,0.0,72,388
73,65,3.0,1,1,1000,0.02,72,230
73,393,4.0,3,2,0,0.0,72,9
73,323,5.0,0,2,0,0.0,72,331
73,384,4.0,2,1,0,0.0,72,47
73,228,5.0,0,1,3000,0.06,72,77
73,298,1.0,0,2,0,0.0,72,142
73,133,3.0,4,4,5000,0.1,72,399
73,22,2.0,1,5,0,0.0,72,325
73,125,5.0,4,1,0,0.0,72,364
73,20,2.0,1,1,2000,0.04,72,7
73,184,1.0,4,0,10000,0.2,72,298
73,63,1.0,1,1,2000,0.04,72,203
73,367,3.0,2,2,7000,0.14,72,50
73,359,2.0,2,2,25000,0.5,72,137
73,399,1.0,3,4,0,0.0,72,300
73,359,2.0,2,2,25000,0.5,72,137
73,363,1.0,2,0,5000,0.1,72,414
74,230,1.0,0,4,30000,0.6,73,207
74,81,1.0,1,3,0,0.0,73,317
74,1,2.0,1,1,20000,0.4,73,400
74,164,3.0,4,2,2500,0.05,73,170
74,313,1.0,0,2,10000,0.2,73,383
74,138,5.0,4,4,20000,0.4,73,103
74,85,2.0,4,4,6000,0.12,73,33
74,56,2.0,1,0,25000,0.5,73,172
74,219,3.0,0,2,15000,0.3,73,128
74,344,1.0,2,0,3000,0.06,73,1
74,325,3.0,0,1,50000,1.0,73,246
74,92,5.0,4,4,0,0.0,73,131
74,115,5.0,4,1,15000,0.3,73,126
74,84,3.0,1,3,0,0.0,73,305
74,20,1.0,1,1,2000,0.04,73,7
74,372,2.0,2,2,2000,0.04,73,346
74,193,3.0,4,1,50000,1.0,73,72
74,44,5.0,1,1,0,0.0,73,93
74,397,2.0,3,4,0,0.0,73,114
74,350,4.0,2,0,5000,0.1,73,433
74,419,3.0,3,1,0,0.0,73,430
74,60,5.0,1,1,5000,0.1,73,341
74,294,4.0,0,1,0,0.0,73,99
74,105,4.0,4,1,0,0.0,73,42
74,54,2.0,1,4,0,0.0,73,64
74,11,1.0,1,0,5000,0.1,73,220
74,17,1.0,1,1,5000,0.1,73,56
74,414,4.0,3,1,0,0.0,73,272
74,331,4.0,0,1,50000,1.0,73,185
74,434,4.0,3,4,0,0.0,73,109
74,144,3.0,4,2,50000,1.0,73,377
74,422,1.0,3,1,0,0.0,73,237
74,389,2.0,2,2,0,0.0,73,40
74,188,2.0,4,0,10000,0.2,73,186
74,260,4.0,0,1,0,0.0,73,259
74,377,1.0,2,4,35000,0.7,73,90
74,292,4.0,0,2,0,0.0,73,17
74,98,5.0,4,4,15000,0.3,73,163
74,3,3.0,1,4,50000,1.0,73,285
74,408,2.0,3,2,15000,0.3,73,369
74,398,3.0,3,4,0,0.0,73,140
74,179,3.0,4,1,50000,1.0,73,0
75,13,5.0,1,0,5000,0.1,74,157
75,180,4.0,4,0,10000,0.2,74,416
75,190,2.0,4,0,4000,0.08,74,119
75,76,2.0,1,4,20000,0.4,74,19
75,64,2.0,1,1,2000,0.04,74,132
75,344,3.0,2,0,3000,0.06,74,1
75,173,4.0,4,0,10000,0.2,74,166
75,135,5.0,4,3,0,0.0,74,336
75,149,5.0,4,2,3000,0.06,74,217
75,373,3.0,2,1,10000,0.2,74,3
75,359,4.0,2,2,25000,0.5,74,137
75,134,3.0,4,4,10000,0.2,74,76
75,54,3.0,1,4,0,0.0,74,64
75,2,5.0,1,1,0,0.0,74,30
75,423,1.0,3,1,0,0.0,74,355
75,127,3.0,4,4,10000,0.2,74,221
75,242,5.0,0,2,12000,0.24,74,84
75,251,4.0,0,4,0,0.0,74,359
75,187,1.0,4,0,10000,0.2,74,260
75,355,3.0,2,2,50000,1.0,74,215
75,309,5.0,0,2,25000,0.5,74,100
75,327,4.0,0,4,15000,0.3,74,303
75,279,1.0,0,5,0,0.0,74,290
75,164,4.0,4,2,2500,0.05,74,170
75,425,5.0,3,4,35000,0.7,74,324
75,293,2.0,0,4,0,0.0,74,236
75,10,2.0,1,0,50000,1.0,74,434
75,80,3.0,1,3,0,0.0,74,293
76,366,2.0,2,4,20000,0.4,75,338
76,402,4.0,3,3,0,0.0,75,175
76,50,3.0,1,1,2000,0.04,75,81
76,118,4.0,4,1,5000,0.1,75,63
76,70,1.0,1,1,0,0.0,75,65
76,175,5.0,4,1,50000,1.0,75,415
76,352,4.0,2,5,0,0.0,75,356
76,276,1.0,0,4,10000,0.2,75,425
76,170,4.0,4,1,50000,1.0,75,267
76,42,1.0,1,1,5000,0.1,75,200
76,169,3.0,4,2,5000,0.1,75,337
76,176,5.0,4,1,10000,0.2,75,43
76,422,3.0,3,1,0,0.0,75,237
76,356,3.0,2,4,50000,1.0,75,361
76,47,2.0,1,4,0,0.0,75,286
76,195,5.0,4,0,5000,0.1,75,307
76,363,3.0,2,0,5000,0.1,75,414
76,105,2.0,4,1,0,0.0,75,42
76,344,1.0,2,0,3000,0.06,75,1
76,411,2.0,3,5,0,0.0,75,327
76,38,3.0,1,1,0,0.0,75,310
76,52,2.0,1,1,15000,0.3,75,235
76,192,3.0,4,2,15000,0.3,75,150
76,291,4.0,0,4,50000,1.0,75,379
76,385,4.0,2,1,0,0.0,75,139
76,179,1.0,4,1,50000,1.0,75,0
76,436,2.0,3,4,0,0.0,75,104
76,338,1.0,2,1,10000,0.2,75,347
76,410,4.0,3,4,50000,1.0,75,143
76,244,3.0,0,4,10000,0.2,75,335
76,390,4.0,2,2,5000,0.1,75,49
76,299,1.0,0,2,10000,0.2,75,351
76,266,1.0,0,2,0,0.0,75,130
76,367,1.0,2,2,7000,0.14,75,50
76,316,2.0,0,2,10000,0.2,75,365
77,306,5.0,0,2,50000,1.0,76,162
77,382,5.0,2,4,50000,1.0,76,71
77,390,3.0,2,2,5000,0.1,76,49
77,127,2.0,4,4,10000,0.2,76,221
77,272,3.0,0,1,0,0.0,76,297
77,253,1.0,0,4,25000,0.5,76,184
77,55,5.0,1,5,0,0.0,76,108
77,411,3.0,3,5,0,0.0,76,327
77,126,3.0,4,0,4000,0.08,76,149
77,433,2.0,3,1,2000,0.04,76,123
77,324,3.0,0,2,15000,0.3,76,387
77,272,5.0,0,1,0,0.0,76,297
77,276,3.0,0,4,10000,0.2,76,425
77,419,3.0,3,1,0,0.0,76,430
77,167,5.0,4,2,0,0.0,76,46
77,430,1.0,3,4,50000,1.0,76,212
77,78,3.0,1,4,1000,0.02,76,35
77,32,4.0,1,1,0,0.0,76,287
77,163,1.0,4,2,2500,0.05,76,243
77,274,2.0,0,2,0,0.0,76,227
77,191,5.0,4,0,10000,0.2,76,240
77,318,4.0,0,2,20000,0.4,76,279
77,259,1.0,0,1,0,0.0,76,247
77,390,1.0,2,2,5000,0.1,76,49
77,346,2.0,2,4,0,0.0,76,120
77,181,3.0,4,0,5000,0.1,76,281
77,314,4.0,0,2,0,0.0,76,423
77,257,3.0,0,1,0,0.0,76,134
77,340,3.0,2,4,0,0.0,76,258
77,167,5.0,4,2,0,0.0,76,46
78,245,4.0,0,4,20000,0.4,77,245
78,321,4.0,0,4,30000,0.6,77,53
78,307,5.0,0,2,5000,0.1,77,26
78,248,4.0,0,4,50000,1.0,77,263
78,291,5.0,0,4,50000,1.0,77,379
78,293,5.0,0,4,0,0.0,77,236
78,248,3.0,0,4,50000,1.0,77,263
78,341,1.0,2,2,3000,0.06,77,193
78,59,1.0,1,1,2000,0.04,77,253
78,381,3.0,2,1,0,0.0,77,121
78,62,5.0,1,4,30000,0.6,77,334
78,113,4.0,4,1,0,0.0,77,299
78,416,3.0,3,1,0,0.0,77,187
78,181,1.0,4,0,5000,0.1,77,281
78,407,5.0,3,4,0,0.0,77,44
78,11,2.0,1,0,5000,0.1,77,220
78,276,2.0,0,4,10000,0.2,77,425
78,155,5.0,4,0,5000,0.1,77,403
78,169,4.0,4,2,5000,0.1,77,337
78,7,4.0,1,2,4000,0.08,77,435
78,76,4.0,1,4,20000,0.4,77,19
78,68,1.0,1,3,0,0.0,77,107
78,199,5.0,4,0,5000,0.1,77,282
78,226,4.0,0,4,20000,0.4,77,211
78,285,2.0,0,1,0,0.0,77,404
78,407,4.0,3,4,0,0.0,77,44
78,7,2.0,1,2,4000,0.08,77,435
78,117,5.0,4,4,22000,0.44,77,398
78,326,4.0,0,2,10000,0.2,77,354
78,232,3.0,0,2,25000,0.5,77,422
78,108,3.0,4,4,0,0.0,77,321
78,260,5.0,0,1,0,0.0,77,259
78,300,4.0,0,2,10000,0.2,77,106
78,151,3.0,4,4,0,0.0,77,111
78,120,3.0,4,1,50000,1.0,77,381
78,401,3.0,3,4,0,0.0,77,373
78,368,4.0,2,2,3000,0.06,77,122
79,144,1.0,4,2,50000,1.0,78,377
79,319,3.0,0,2,5000,0.1,78,57
79,167,5.0,4,2,0,0.0,78,46
79,94,3.0,4,4,7000,0.14,78,226
79,395,3.0,3,4,0,0.0,78,105
79,14,3.0,1,0,50000,1.0,78,94
79,300,4.0,0,2,10000,0.2,78,106
79,272,3.0,0,1,0,0.0,78,297
79,139,5.0,4,2,10000,0.2,78,232
79,88,4.0,4,1,3000,0.06,78,88
79,333,2.0,0,4,20000,0.4,78,316
79,92,2.0,4,4,0,0.0,78,131
79,228,5.0,0,1,3000,0.06,78,77
79,33,2.0,1,4,0,0.0,78,66
79,329,4.0,0,2,0,0.0,78,388
79,132,2.0,4,2,20000,0.4,78,273
79,377,1.0,2,4,35000,0.7,78,90
79,262,1.0,0,2,50000,1.0,78,54
79,254,5.0,0,4,0,0.0,78,397
79,93,1.0,4,2,50000,1.0,78,362
79,297,5.0,0,2,50000,1.0,78,261
79,314,3.0,0,2,0,0.0,78,423
79,177,2.0,4,0,10000,0.2,78,242
79,373,4.0,2,1,10000,0.2,78,3
79,182,1.0,4,0,5000,0.1,78,295
79,13,5.0,1,0,5000,0.1,78,157
79,241,2.0,0,4,0,0.0,78,328
79,184,2.0,4,0,10000,0.2,78,298
79,12,2.0,1,0,50000,1.0,78,197
79,430,3.0,3,4,50000,1.0,78,212
79,346,3.0,2,4,0,0.0,78,120
79,177,3.0,4,0,10000,0.2,78,242
79,92,3.0,4,4,0,0.0,78,131
79,416,1.0,3,1,0,0.0,78,187
80,173,4.0,4,0,10000,0.2,79,166
80,210,5.0,4,0,3000,0.06,79,289
80,246,3.0,0,2,10000,0.2,79,22
80,355,3.0,2,2,50000,1.0,79,215
80,436,2.0,3,4,0,0.0,79,104
80,272,2.0,0,1,0,0.0,79,297
80,323,2.0,0,2,0,0.0,79,331
80,53,2.0,1,1,5000,0.1,79,349
80,100,1.0,4,1,0,0.0,79,79
80,372,2.0,2,2,2000,0.04,79,346
80,275,2.0,0,2,20000,0.4,79,167
80,34,3.0,1,3,0,0.0,79,308
80,424,1.0,3,0,15000,0.3,79,420
80,282,2.0,0,2,7500,0.15,79,385
80,378,2.0,2,4,0,0.0,79,188
80,291,1.0,0,4,50000,1.0,79,379
80,108,2.0,4,4,0,0.0,79,321
80,431,5.0,3,4,5000,0.1,79,380
80,66,4.0,1,1,10000,0.2,79,345
80,164,5.0,4,2,2500,0.05,79,170
80,42,4.0,1,1,5000,0.1,79,200
80,150,3.0,4,1,7000,0.14,79,219
80,272,1.0,0,1,0,0.0,79,297
80,382,5.0,2,4,50000,1.0,79,71
80,70,3.0,1,1,0,0.0,79,65
80,312,1.0,0,2,11000,0.22,79,5
80,364,2.0,2,4,50000,1.0,79,374
80,349,1.0,2,2,5000,0.1,79,326
80,173,1.0,4,0,10000,0.2,79,166
80,432,3.0,3,4,0,0.0,79,314
80,26,1.0,1,3,0,0.0,79,274
80,274,2.0,0,2,0,0.0,79,227
80,437,3.0,3,5,10000,0.2,79,41
81,219,2.0,0,2,15000,0.3,80,128
81,127,4.0,4,4,10000,0.2,80,221
81,115,3.0,4,1,15000,0.3,80,126
81,286,3.0,0,1,0,0.0,80,358
81,266,1.0,0,2,0,0.0,80,130
81,302,4.0,0,5,0,0.0,80,27
81,217,1.0,0,2,20000,0.4,80,426
81,79,3.0,1,4,0,0.0,80,393
81,238,2.0,0,2,7500,0.15,80,174
81,125,1.0,4,1,0,0.0,80,364
81,6,2.0,1,4,25000,0.5,80,218
81,427,4.0,3,1,0,0.0,80,329
81,257,3.0,0,1,0,0.0,80,134
81,173,2.0,4,0,10000,0.2,80,166
81,419,1.0,3,1,0,0.0,80,430
81,437,3.0,3,5,10000,0.2,80,41
81,360,5.0,2,2,5000,0.1,80,266
81,248,2.0,0,4,50000,1.0,80,263
81,181,1.0,4,0,5000,0.1,80,281
81,243,2.0,0,1,15000,0.3,80,135
81,135,3.0,4,3,0,0.0,80,336
81,378,5.0,2,4,0,0.0,80,188
81,120,1.0,4,1,50000,1.0,80,381
82,405,2.0,3,4,50000,1.0,81,13
82,263,3.0,0,2,5000,0.1,81,370
82,428,1.0,3,1,0,0.0,81,20
82,70,5.0,1,1,0,0.0,81,65
82,286,2.0,0,1,0,0.0,81,358
82,393,5.0,3,2,0,0.0,81,9
82,387,5.0,2,2,5500,0.11,81,418
82,412,1.0,3,5,0,0.0,81,296
82,154,2.0,4,0,10000,0.2,81,8
82,433,4.0,3,1,2000,0.04,81,123
82,368,4.0,2,2,3000,0.06,81,122
82,206,2.0,4,2,8000,0.16,81,179
82,39,4.0,1,1,50000,1.0,81,390
82,159,1.0,4,2,2500,0.05,81,113
82,33,4.0,1,4,0,0.0,81,66
82,348,5.0,2,1,20000,0.4,81,86
